no,str_link,str_land_num,str_land_type,str_land_area,str_land_surface,str_land_site,str_land_high_price,str_land_low_price,str_land_condition,str_land_date,str_land_count
678,1878879,"18-3960
(1)",아파트,"대전광역시 중구 선화동 161-2, 현암에버드림아파트 12층 1204호",20.3028㎡,7.8008㎡,"197,000,000","137,900,000","유찰1회
70%","2018.11.27
10:00",432
679,1922903,"18-3960
(2)",아파트,"대전광역시 중구 선화동 161-2, 현암에버드림아파트 15층 1502호",20.3028㎡,7.8008㎡,"182,000,000","127,400,000","유찰1회
70%","2018.11.27
10:00",314
680,1922898,"18-4031
(2)",아파트,"대전광역시 동구 가양동 652-1 외5필지, 대주파크빌 103동 16층 1606호",20.3028㎡,7.8008㎡,"190,000,000","133,000,000","유찰1회
70%","2018.11.27
10:00",415
681,1883028,18-4666,아파트,"대전광역시 대덕구 읍내동 54 외2필지, 현대아파트 102동 2층 205호",20.3028㎡,7.8008㎡,"130,000,000","91,000,000","유찰1회
70%","2018.11.27
10:00",467
682,1883684,18-4932,아파트,"대전광역시 서구 복수동 576, 초록마을5단지 512동 12층 1205호",20.3028㎡,7.8008㎡,"212,000,000","148,400,000","유찰1회
70%","2018.11.27
10:00",819
683,1884712,18-5317,아파트,"대전광역시 중구 태평동 317, 태평아파트 101동 1층 104호",20.3028㎡,7.8008㎡,"174,000,000","174,000,000","신건
100%","2018.11.27
10:00",93
684,1886644,18-5775,아파트,"대전광역시 대덕구 신탄진동 22-2, 새여울아파트 302동 8층 806호",20.3028㎡,7.8008㎡,"190,000,000","190,000,000","신건
100%","2018.11.27
10:00",108
685,1900229,18-7306,아파트,"대전광역시 유성구 반석동 612, 반석마을7단지 710동 4층 401호",20.3028㎡,7.8008㎡,"239,000,000","239,000,000","신건
100%","2018.11.27
10:00",172
686,1895135,18-7658,아파트,"대전광역시 대덕구 석봉동 770, 금강엑슬루타워 108동 28층 2801호",20.3028㎡,7.8008㎡,"399,000,000","399,000,000","신건
100%","2018.11.27
10:00",106
687,1889522,18-102805,아파트,"대전광역시 서구 가수원동 769-2, 은아아파트1단지 105동 1층 103호",20.3028㎡,7.8008㎡,"148,000,000","148,000,000","신건
100%","2018.11.27
10:00",85
688,1846324,17-14376,아파트,"대전광역시 유성구 상대동 438-16, 이지아파트 101동 6층 607호",20.3028㎡,7.8008㎡,"163,000,000","163,000,000","신건
100%","2018.11.28
10:00",111
689,1858464,"17-106541
(1)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 4층 404호",20.3028㎡,7.8008㎡,"100,000,000","49,000,000","유찰2회
49%","2018.11.28
10:00","1,094"
690,1917040,"17-106541
(2)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 9층 901호",20.3028㎡,7.8008㎡,"105,000,000","51,450,000","유찰2회
49%","2018.11.28
10:00",683
691,1917042,"17-106541
(4)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 5층 504호",20.3028㎡,7.8008㎡,"100,000,000","49,000,000","유찰2회
49%","2018.11.28
10:00",487
692,1917045,"17-106541
(7)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 9층 903호",20.3028㎡,7.8008㎡,"87,000,000","42,630,000","유찰2회
49%","2018.11.28
10:00",429
693,1917046,"17-106541
(8)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 5층 503호",20.3028㎡,7.8008㎡,"87,000,000","42,630,000","유찰2회
49%","2018.11.28
10:00",388
694,1917048,"17-106541
(10)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 5층 502호",20.3028㎡,7.8008㎡,"89,000,000","43,610,000","유찰2회
49%","2018.11.28
10:00",369
695,1917050,"17-106541
(12)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 6층 604호",20.3028㎡,7.8008㎡,"100,000,000","49,000,000","유찰2회
49%","2018.11.28
10:00",321
696,1917051,"17-106541
(13)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 7층 702호",20.3028㎡,7.8008㎡,"89,000,000","43,610,000","유찰2회
49%","2018.11.28
10:00",329
697,1917054,"17-106541
(16)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 9층 902호",20.3028㎡,7.8008㎡,"89,000,000","43,610,000","유찰2회
49%","2018.11.28
10:00",273
698,1917057,"17-106541
(19)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 4층 402호",20.3028㎡,7.8008㎡,"89,000,000","43,610,000","유찰2회
49%","2018.11.28
10:00",251
699,1917060,"17-106541
(22)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 6층 603호",20.3028㎡,7.8008㎡,"87,000,000","42,630,000","유찰2회
49%","2018.11.28
10:00",274
700,1917061,"17-106541
(23)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 7층 701호",20.3028㎡,7.8008㎡,"105,000,000","51,450,000","유찰2회
49%","2018.11.28
10:00",303
701,1917062,"17-106541
(24)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 7층 704호",20.3028㎡,7.8008㎡,"100,000,000","49,000,000","유찰2회
49%","2018.11.28
10:00",279
702,1917063,"17-106541
(25)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 8층 804호",20.3028㎡,7.8008㎡,"100,000,000","49,000,000","유찰2회
49%","2018.11.28
10:00",310
703,1917065,"17-106541
(27)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 2층 201호",20.3028㎡,7.8008㎡,"198,000,000","97,020,000","유찰2회
49%","2018.11.28
10:00",441
704,1917066,"17-106541
(28)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 2층 202호",20.3028㎡,7.8008㎡,"145,000,000","71,050,000","유찰2회
49%","2018.11.28
10:00",371
705,1917067,"17-106541
(29)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 3층 302호",20.3028㎡,7.8008㎡,"87,000,000","42,630,000","유찰2회
49%","2018.11.28
10:00",354
706,1917072,"17-106541
(35)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 8층 801호",20.3028㎡,7.8008㎡,"104,000,000","50,960,000","유찰2회
49%","2018.11.28
10:00",459
707,1917073,"17-106541
(36)",아파트,"대전광역시 유성구 봉명동 648-2, 아트하우스 8층 806호",20.3028㎡,7.8008㎡,"84,000,000","41,160,000","유찰2회
49%","2018.11.28
10:00",676
708,1882318,18-4598,아파트,"대전광역시 동구 인동 179-1 외2필지, 현대아파트 110동 5층 506호",84.9351㎡,27.05㎡,"171,000,000","171,000,000","유찰1회
100%","2018.11.28
10:00",514
709,1888968,18-6143,아파트,"대전광역시 서구 가장동 55 외7필지, 삼성래미안아파트 102동 18층 1802호",84.9351㎡,27.05㎡,"357,000,000","249,900,000","유찰1회
70%","2018.11.28
10:00",797
710,1931709,"18-6587
(2)",아파트,"대전광역시 서구 월평동 18-2 외5필지, 월평타운 105동 4층 403호",84.9351㎡,27.05㎡,"168,000,000","168,000,000","신건
100%","2018.11.28
10:00",77
711,1899931,18-8606,아파트,"대전광역시 유성구 전민동 464-1, 엑스포아파트 304동 3층 306호",84.9351㎡,27.05㎡,"222,000,000","222,000,000","신건
100%","2018.11.28
10:00",45
712,1901169,18-8699,아파트,"대전광역시 유성구 봉명동 553-2, 유성씨제이나인파크 6층 101-605호",84.9351㎡,27.05㎡,"513,000,000","513,000,000","신건
100%","2018.11.28
10:00",91
713,1905804,18-10388,아파트,"대전광역시 유성구 전민동 464-1, 엑스포아파트 107동 12층 1204호",84.9351㎡,27.05㎡,"222,000,000","222,000,000","신건
100%","2018.11.28
10:00",48
714,1886937,18-102263,아파트,"대전광역시 유성구 계산동 749, 학하리슈빌학의뜰아파트 108동 2층 203호",84.9351㎡,27.05㎡,"297,000,000","297,000,000","신건
100%","2018.11.28
10:00",311
715,1895404,18-103235,아파트,"대전광역시 유성구 관평동 892, 대덕테크노밸리7단지아파트 704동 16층 1601호",84.9351㎡,27.05㎡,"383,000,000","268,100,000","유찰1회
70%","2018.11.28
10:00",878
716,1897448,18-103587,아파트,"대전광역시 동구 용전동 131-1, 부성한울아파트 11층 1110호",84.9351㎡,27.05㎡,"63,000,000","44,100,000","유찰1회
70%","2018.11.28
10:00",394
717,1885795,18-5683,아파트,"대전광역시 유성구 봉명동 656-8, 이신팰리스 5층 508호",84.9351㎡,27.05㎡,"93,000,000","65,100,000","유찰1회
70%","2018.12.10
10:00",374
718,1794426,17-1592,아파트,"대전광역시 유성구 전민동 464-1, 엑스포아파트 210동 3층 304호",84.9351㎡,27.05㎡,"274,000,000","32,236,000","유찰6회
12%","2018.12.11
10:00","20,698"
719,1875572,18-2783,아파트,"대전광역시 동구 용운동 363, 삼정하이츠타운 2동 1층 110호",84.9351㎡,27.05㎡,"143,000,000","70,070,000","유찰2회
49%","2018.12.11
10:00",557
720,1885677,18-5430,아파트,"대전광역시 중구 문화동 422-3, 문화로얄아파트 가동 7층 704호",84.9351㎡,27.05㎡,"103,000,000","72,100,000","유찰1회
70%","2018.12.11
10:00",383
721,1891411,18-6730,아파트,"대전광역시 서구 정림동 641-1, 늘푸른아파트 105동 2층 201호",84.9351㎡,27.05㎡,"91,000,000","63,700,000","유찰1회
70%","2018.12.11
10:00",339
722,1869373,18-100533,아파트,"대전광역시 유성구 어은동 99, 한빛아파트 102동 18층 1804호",84.9351㎡,27.05㎡,"261,000,000","182,700,000","유찰1회
70%","2018.12.11
10:00",704
723,1885681,18-102423,아파트,"대전광역시 유성구 교촌동 616, 미메이드아파트 211동 12층 1202호",84.9351㎡,27.05㎡,"235,000,000","164,500,000","유찰1회
70%","2018.12.11
10:00",472
724,1886943,18-102560,아파트,"대전광역시 서구 가수원동 793-1, 은아아파트2단지 201동 1층 105호",84.9351㎡,27.05㎡,"83,000,000","58,100,000","유찰1회
70%","2018.12.11
10:00",344
725,1882733,18-4659,아파트,"대전광역시 중구 문화동 422-3, 문화로얄아파트 나동 8층 801호",84.9351㎡,27.05㎡,"140,000,000","98,000,000","유찰1회
70%","2018.12.17
10:00",299
726,1885061,18-5300,아파트,"대전광역시 서구 가수원동 809 외1필지, 은아아파트5단지 504동 5층 503호",84.9351㎡,27.05㎡,"90,000,000","63,000,000","유찰1회
70%","2018.12.17
10:00",243
727,1887960,18-5690,아파트,"대전광역시 유성구 원내동 357, 한아름아파트 104동 5층 501호",84.9351㎡,27.05㎡,"175,000,000","122,500,000","유찰1회
70%","2018.12.17
10:00",320
728,1928447,16-15952,아파트,"대전광역시 유성구 전민동 464-1, 엑스포아파트 502동 13층 1302호",84.9351㎡,27.05㎡,"320,000,000","224,000,000","유찰1회
70%","2018.12.18
10:00",277
729,1891703,18-6068,아파트,"대전광역시 유성구 봉명동 692-6, 투유1 13층 1301호",84.9351㎡,27.05㎡,"170,000,000","119,000,000","유찰1회
70%","2018.12.18
10:00",348
730,1891704,18-7092,아파트,"대전광역시 대덕구 목상동 185-2, 다사랑아파트 104동 13층 1312호",84.9351㎡,27.05㎡,"98,000,000","68,600,000","유찰1회
70%","2018.12.18
10:00",184
731,1869017,18-100564,아파트,"대전광역시 서구 내동 2 외5필지, 맑은아침아파트 122동 22층 2201호",84.9351㎡,27.05㎡,"279,000,000","195,300,000","유찰1회
70%","2018.12.18
10:00",356
732,1887590,18-102676,아파트,"대전광역시 동구 자양동 111-1 외5필지, 무궁화아파트 비동 1층 에이-103호",84.9351㎡,27.05㎡,"57,000,000","39,900,000","유찰1회
70%","2018.12.18
10:00",215
733,1876842,18-3182,아파트,"대전광역시 서구 둔산동 1117, 이노빌아파트 8층 810호",84.9351㎡,27.05㎡,"52,000,000","36,400,000","유찰1회
70%","2018.12.19
10:00",400
734,1885062,18-5096,아파트,"대전광역시 서구 가수원동 643, 계룡아파트 4동 3층 309호",84.9351㎡,27.05㎡,"102,000,000","71,400,000","유찰1회
70%","2018.12.19
10:00",184
735,1891025,18-6808,아파트,"대전광역시 중구 사정동 431-1 외2필지, 산성동원가든 101동 5층 501호",84.9351㎡,27.05㎡,"71,000,000","49,700,000","유찰1회
70%","2018.12.19
10:00",122
736,1879520,18-101765,아파트,"대전광역시 유성구 대정동 317-1, 대전드리움아파트2단지 210동 4층 404호",84.9351㎡,27.05㎡,"197,000,000","137,900,000","유찰1회
70%","2018.12.19
10:00",200
