"date","address","phone","num_hugi","title","max_daesil_time","daesil_price","sukbak_time","sukbak_price","hashtag","content"
"2018-11-16","서울특별시 강동구 길동 387-7","024830942","3569","길동 IMT 1,2","4","20,000","18:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","강동의 자존심 IMT / 최대 14시간 무한대실 진행중 ??주말(토,일,공휴일) 대실 11시 이전 입실시 7시간 이용가능★평일(월~) 대실최대 14시간이용가능★ 대실새벽1시마감 상시진행"
"2018-11-16","서울특별시 강동구 길동 446-2","050350500339","1082","길동 TOP","12","20,000","20:00","40,000","#쿠폰혜택 #당일예약취소가능 #현장적립",""
"2018-11-16","서울특별시 강동구 길동 416-17","050350500971","285","길동 그린힐","4","20,000","18:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","※ 강동성심병원 맞은편 위치※ 주차공간 약 14대 가능 ! 쾌적한 주차공간 !※ 그린힐 전용 마일리지 EVENT"
"2018-11-16","서울특별시 강동구 길동 387-14","050350509707","801","길동 러브이즈","8","17,000","15:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","무한대실 (월.화.수.목.금) ?무한 숙박 ( 월.화.수.목 ) ????야간대실 이용안내 ??"
"2018-11-16","서울특별시 강동구 길동 413-14","024739998","52","길동 보보스","4","20,000","17:00","50,000","",""
"2018-11-16","서울특별시 강동구 길동 347-29","050350509699","139","길동 샘(SAM)","4","19,000","22:00","60,000","#쿠폰혜택 #마이룸 #현장적립","편안하고 세련된 분위기 객실에서 휴식하세요!▶ 할인쿠폰 1만원,5천원 선착순 제공 <즉시사용>"
"2018-11-16","서울특별시 강동구 길동 416-20","050350500898","1435","길동 쉴","6","17,000","20:00","40,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립","※ MY ROOM 이용시 차량이용 불가 (차량 소지시 업체문의)※"
"2018-11-16","서울특별시 강동구 길동 386-3","050350509668","257","길동 썸","5","20,000","17:00","50,000","#쿠폰혜택 #당일예약취소가능 #현장적립","▶ 길동 썸! GRAND OPEN! 최고의 시설 서비스 SSUM▶ (숙박or대실) 10회 이용시, 1회 무료 이용권 제공!▶ 넓은 주차장 보유! 차량손님 환영!"
"2018-11-16","서울특별시 강동구 길동 415-18","050350500101","338","길동 아르고","8","20,000","15:00","60,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","★ 무려 1만원 할인 ★ 선착순이니 서두르세요!★ 평일 대실 최대 11시간 이용가능 ★숙박 최대 26시간 이벤트!!"
"2018-11-16","서울특별시 강동구 길동 413-51","050350509691","137","길동 오리엔트","6","15,000","20:00","45,000","#최저가보상","길동 오리엔트 이용 안내 *"
"2018-11-16","서울특별시 강동구 길동 387-11","050350509708","717","길동 윈","7","20,000","20:00","60,000","#당일예약취소가능 #현장적립","주중 무한대실 이벤트. 내용 필독!길동 최고의 욕조, 안마의자 설치완료넓은 주차공간! 차량손님 환영합니다."
"2018-11-16","서울특별시 강동구 길동 412-2","050350516846","631","길동 일루와","5","20,000","","50,000","#현장적립","★월 화 수 목 금 무한대실 현장 이벤트 내용 필독 ★★배틀그라운드 커플PC룸 !!★"
"2018-11-16","서울특별시 강동구 길동 413-36","050350509697","6","길동 첼로","4","20,000","20:00","50,000","#현장적립","※ 숙박 10% 할인쿠폰 항시 사용가능 !※ 쾌적한 주차공간"
"2018-11-16","서울특별시 강동구 길동 388-2","050350500382","1459","길동 투비인","6","20,000","18:00","65,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","※ 야놀자 즉시할인쿠폰 최대 1만원 발급 中야놀자 회원은 주중 숙박 퇴실시간이 14시!쾌적한 시설과 서비스로 성심 성의껏 모시겠습니다."
"2018-11-16","서울특별시 구로구 구로동 705-26","050350516200","897","남구로 봄(Bom) 3호점","6","20,000","20:00","55,000","#쿠폰혜택 #현장적립 #최저가보상","★남구로 봄 Grand Open ! ! 즉시할인쿠폰 선착순제공!!★"
"2018-11-16","서울특별시 중구 예장동 8-44","050350516840","6","남산 Mama","","","15:00","60,000","#쿠폰혜택 #마이룸 #현장적립",""
"2018-11-16","서울특별시 동작구 노량진동 142-2","050350510323","34","노량진 N","4","20,000","14:00","45,000","#쿠폰혜택",""
"2018-11-16","서울특별시 동작구 노량진동 39-34","050350510325","2","노량진 뉴스카이","4","20,000","19:00","55,000","#쿠폰혜택","▶ 노량진 No.1 뉴스카이 !!▶ 노량진역 6번출구 도보 2분 !!!"
"2018-11-16","서울특별시 동작구 노량진동 27-12","050350510324","289","노량진 닉스","4","20,000","21:00","45,000","#최저가보상","★노량진 최고의 서비스, 친절, 청결★야놀자 제휴 할인 이벤트 진행중?무비넷으로 편안히 영화관람"
"2018-11-16","서울특별시 동작구 노량진동 40-46","028152514","43","노량진 대흥","5","22,000","23:00","56,000","#쿠폰혜택","☆객실 내 PC설치 완료☆"
"2018-11-16","서울특별시 동작구 노량진동 312-34","050350510355","194","노량진 힐링","4","20,000","21:00","50,000","#쿠폰혜택 #마이룸 #현장적립","노량진 안락한 쉼터 힐링!"
"2018-11-16","서울특별시 노원구 상계동 711-9 노원 노블레스 호텔","050350515663","1344","노원 노블레스 호텔","","","14:00","75,000","#쿠폰혜택 #마이룸 #현장적립","※더 썸 청춘포차 이용 후 문의 주세요"
"2018-11-16","서울특별시 노원구 상계동 708-1","029356541","408","노원 딘(DEAN)","6","25,000","22:00","85,000","#쿠폰혜택 #현장적립","노원 딘 OPEN EVENT!!!추가요금공지야놀자 오픈기념(8월말까지)"
"2018-11-16","서울특별시 노원구 상계동 703 노원 럭스","050350514668","2026","노원 럭스","5","20,000","20:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 노원구 상계동 702-1","050350501578","391","노원 리츠","4","30,000","16:00","60,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 노원구 상계동 703-3 노원 모모","050350518285","9","노원 모모 호텔","4","20,000","21:00","60,000","#현장적립 #최저가보상 #신축&리모델링",""
"2018-11-16","서울특별시 노원구 상계동 704-1 노원 브이 모텔","050350515672","2030","노원 브이","5","17,000","21:00","55,000","#쿠폰혜택 #현장적립 #최저가보상","봄맞이 주말 파격 특가♬대실이 15000원♬"
"2018-11-16","서울특별시 노원구 상계동 706","050350515624","1100","노원 세피아","6","20,000","22:00","60,000","#현장적립","※럭셔리하게 사랑하세요※※예약 OPEN_야놀자 특가 진행※"
"2018-11-16","서울특별시 노원구 상계동 706-1 노원 이프","050350514788","1202","노원 이프(IF)","5","20,000","17:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","※노원 상권에서 유일하게 거울룸있습니다^^※※노원 최초! 평일 퇴실 시간 14시!※"
"2018-11-16","서울특별시 노원구 상계동 702-3","050350501519","1146","노원 팰리스","6","20,000","18:00","60,000","#현장적립 #최저가보상","트윈침대가 있는 팰리스 호텔!!고급 전자동, 에스프레소 머신 설치!!13시부터 숙박을 이용하자 이벤트"
"2018-11-16","서울특별시 노원구 상계동 1132-75 노원 카누","050350515784","223","노원(수락산) 카누","3","20,000","22:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","2017.05.19 GRAND OPEN!도심공항 수락터미널 바로 옆에 위치"
"2018-11-16","서울특별시 은평구 녹번동 82-43","050350515367","459","녹번 아트","5","20,000","17:00","55,000","#현장적립","★15시 이전 대실 입실시 6시간 이용 가능★(평일 월~금일 이용 가능)★12시 이전 대실 입실시 10시간 무한대실 이용★(평일 월~금일 이용 가능)리모델링 기념 이벤트★★★"
"2018-11-16","서울특별시 은평구 녹번동 155-40","050350500754","324","녹번 호텔 갤러리","5","20,000","13:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","[마감 임박]와인 PKG EVENT (70% 할인이벤트)현장 마일리지 적립 이벤트초특가 야야야 야놀자 초특가 갤러리★★"
"2018-11-16","서울특별시 강남구 논현동 56-21","050350509656","493","논현 G HOTEL","4","25,000","19:00","65,000","#현장적립 #최저가보상",""
"2018-11-16","서울특별시 강남구 논현동 113-18","050350501950","115","논현 나인","4","25,000","18:00","75,000","#쿠폰혜택 #현장적립 #최저가보상","학동역 10번 출구 도보 10분 거리 위치전 객실 고사양 PC 설치전 객실 Wi-Fi 설치"
"2018-11-16","서울특별시 강남구 논현동 218-25","050350509630","1269","논현 모투","8","25,000","21:00","50,000","#쿠폰혜택 #마이룸","추석연휴 초특가 할인 23.24.25일!!☆ 객실 최상급 오리털 린넨 교체☆ 편안하고 포근한 휴식"
"2018-11-16","서울특별시 강남구 논현동 118-7","050350502016","345","논현 올인","3","25,000","21:00","65,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 강남구 논현동 201-5","050350515953","1698","논현 왈츠","4","25,000","23:00","90,000","#쿠폰혜택 #당일예약취소가능 #현장적립","▶ 2017.08 GRAND OPEN l 신규오픈▶ HOTEL WALTZ(왈츠)는 고품격 인테리어 및 고객로 초대합니다.▶ 매달 4분 당첨! 이용후기 이벤트"
"2018-11-16","서울특별시 강남구 논현동 116","050350509657","512","논현 휴","4","20,000","18:00","60,000","#쿠폰혜택 #마이룸 #현장적립","[파티룸] 트윈 객실 파티룸 완비[위치] 강남구청역 인근에 위치[객실] 온화하고 포근한 분위기의 객실 보유"
"2018-11-16","서울특별시 강남구 논현동 7-1","025411251","1973","논현(신사) 하이랜드","6","24,000","21:00","64,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 동대문구 답십리동 494-5 답십리 SM 부티크호텔","050350515991","2190","답십리 SM 부티크호텔","6","20,000","21:00","65,000","#쿠폰혜택",""
"2018-11-16","서울특별시 동대문구 답십리동 467-2 답십리 그림","01073540771","1175","답십리 그림","5","20,000","19:00","45,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","평일(월~목) ★야간대실 OPEN!★"
"2018-11-16","서울특별시 동대문구 답십리동 542-6","050350500725","1061","답십리 밀","5","20,000","16:00","50,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","칸타타 정품 원두커피, 토스트제공밀모텔 후기이벤트무료 발렛파킹, 커플 PC룸"
"2018-11-16","서울특별시 동대문구 답십리동 952-17","050350500262","1127","답십리 부티크 호텔 K","10","25,000","15:00","55,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 동대문구 답십리동 493-3","050350510302","590","답십리 삼호파크","6","18,000","18:00","52,000","#쿠폰혜택",""
"2018-11-16","서울특별시 동대문구 답십리동 488-327","0222426014","458","답십리 쌍마","6","20,000","17:00","37,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 동대문구 답십리동 465-5","050350500765","1598","답십리 칸","5","20,000","18:00","45,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","1. 무한대실 이벤2. 야간대실 이벤트"
"2018-11-16","서울특별시 성동구 용답동 68-2","050350518303","41","답십리 호텔 이노스테이","","","","","#현장적립 #최저가보상","2018년 11월 그린 후기 이벤트"
"2018-11-16","서울특별시 영등포구 당산동5가 16-1","050350510609","575","당산 Hotel K","4","25,000","21:00","65,000","#쿠폰혜택",""
"2018-11-16","서울특별시 영등포구 당산동3가 386-7","050350502068","1161","당산 SL(사월)","5","20,000","21:00","50,000","#당일예약취소가능 #현장적립 #최저가보상","구)사월모텔 /영등포구청역 3번 출구 도보 1분전객실 pc 노하드 시스템 ,VOD 시스템 와이파이 구축"
"2018-11-16","서울특별시 영등포구 당산동6가 237-60","050350516926","71","당산 강남모텔","3","20,000","21:00","50,000","","당산 강남모텔 리모델링으로 깨끗한 객실제공!"
"2018-11-16","서울특별시 강남구 대치동 891-35","050350515031","1749","대치 컬리넌","4","27,000","18:00","75,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 도봉구 방학동 705-13","050350515962","2534","도봉 HOTEL BAY 204","4","30,000","14:00","100,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","'ROOFTOP 204' GRADND OPEN EVENT (2018.10.10)* 일~금 Deluxe, Suite, Royal Suite 타입 투숙 시, 2인 조식 제공!* 호텔 운영원칙 안내"
"2018-11-16","서울특별시 도봉구 도봉동 560-16 더데이 호텔","050350515847","1307","도봉 더데이 호텔","5","30,000","18:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","하늘정원룸 2017.07 OPEN!더데이 호텔만의 특별한 서비스2017.06.12 GRAND OPEN"
"2018-11-16","서울특별시 도봉구 도봉동 620-30 도봉(도봉역) 럭스","050350510205","627","도봉(방학역) 럭스","4","20,000","22:00","50,000","#쿠폰혜택 #마이룸 #현장적립","★준특실 대실 특가!!"
"2018-11-16","서울특별시 금천구 독산동 973-3","050350510188","10","독산 M","4","40,000","21:00","80,000","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 금천구 독산동 336-28","028832700","5","독산 SI호텔","7","25,000","15:00","60,000","",""
"2018-11-16","서울특별시 금천구 독산동 297-12","050350518380","1","독산 대호모텔","3","20,000","19:00","30,000","#마이룸",""
"2018-11-16","서울특별시 금천구 독산동 1008-12","050350502134","583","독산 발렌타인","6","25,556","14:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","독산 발렌타인 응모권 이벤트!?무한대실 제공?Happy Birthday~! 고객님의 생일을 축하드려요?"
"2018-11-16","서울특별시 금천구 독산동 152-10","050350510177","1511","독산 이사벨호텔","5","30,000","15:00","70,000","#쿠폰혜택 #TOP100 #현장적립","??이사벨호텔 리모델링 Grand Open! 회원할인쿠폰 제공!??└전 객실 고데기 및 마스크팩 비치!"
"2018-11-16","서울특별시 금천구 독산동 973-4","050350514793","113","독산 휴","4","30,000","18:00","50,000","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 동대문구 신설동 117-24","050350516265","2097","동대문 다락","5","20,000","15:00","65,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","♥GRAND OPEN 동대문 다락♥★스타벅스 선불카드+무료 객실이용 이벤트中★♥ 이용후기 당첨자 발표 ♥"
